MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0200000,0.6800000
MsgID.LOCAL_POSITION,40.8750000,-0.0578262,0.3757482,-4.7635384
MsgID.LOCAL_VELOCITY,40.8750000,0.0009290,-0.0244307,0.6132824
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974494,37.7924810,4.7140000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-0.0200000,-0.2400000
MsgID.LOCAL_POSITION,41.1250000,0.0726501,0.3425911,-4.7178302
MsgID.LOCAL_VELOCITY,41.1250000,-0.0152470,-0.0281306,-0.2949466
MsgID.GLOBAL_POSITION,0.0000000,-122.3974502,37.7924805,4.7740000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,-0.0200000,-0.3200000
MsgID.LOCAL_POSITION,41.3760000,-0.0066507,0.2729335,-4.7791457
MsgID.LOCAL_VELOCITY,41.3760000,-0.0262583,-0.0274153,-0.2783093
MsgID.GLOBAL_POSITION,0.0000000,-122.3974489,37.7924794,4.7830000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0300000,-0.0200000,-0.0300000
MsgID.LOCAL_POSITION,41.6260000,-0.1176724,0.3926279,-4.7817140
MsgID.LOCAL_VELOCITY,41.6260000,-0.0320245,-0.0223587,-0.0386089
MsgID.GLOBAL_POSITION,0.0000000,-122.3974505,37.7924796,4.7680000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-0.0200000,-0.1200000
MsgID.LOCAL_POSITION,41.8760000,-0.0860136,0.2184015,-4.7680087
MsgID.LOCAL_VELOCITY,41.8760000,-0.0120964,-0.0289094,-0.1463893
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974515,37.7924796,4.7760000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-0.0200000,-0.2000000
MsgID.LOCAL_POSITION,42.1260000,-0.0877089,0.1682959,-4.7781696
MsgID.LOCAL_VELOCITY,42.1260000,-0.0106842,-0.0214253,-0.2187354
MsgID.GLOBAL_POSITION,0.0000000,-122.3974492,37.7924796,4.7960000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-0.0100000,-0.1800000
MsgID.LOCAL_POSITION,42.3770000,-0.0904922,0.3644217,-4.7983842
MsgID.LOCAL_VELOCITY,42.3770000,-0.0123969,-0.0113714,-0.1836796
MsgID.GLOBAL_POSITION,0.0000000,-122.3974506,37.7924796,4.8040000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-0.0100000,-0.0600000
MsgID.LOCAL_POSITION,42.6270000,-0.0936265,0.2260089,-4.8043990
MsgID.LOCAL_VELOCITY,42.6270000,-0.0107100,-0.0153134,-0.0632882
MsgID.GLOBAL_POSITION,0.0000000,-122.3974496,37.7924796,4.8100000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,-0.0500000
MsgID.LOCAL_POSITION,42.8770000,-0.0961955,0.3436329,-4.8116183
MsgID.LOCAL_VELOCITY,42.8770000,-0.0087447,-0.0132917,-0.0764368
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974495,37.7924794,4.8280000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0200000
MsgID.LOCAL_POSITION,43.1270000,-0.1204495,0.3266323,-4.8291249
MsgID.LOCAL_VELOCITY,43.1270000,-0.0055350,-0.0016307,-0.0093625
MsgID.GLOBAL_POSITION,0.0000000,-122.3974507,37.7924791,4.8400000
MsgID.LOCAL_VELOCITY,0.0000000,0.4500000,0.5900000,0.0700000
MsgID.LOCAL_POSITION,43.3770000,-0.1377774,0.2288918,-4.8414021
MsgID.LOCAL_VELOCITY,43.3770000,0.5273001,0.6582118,0.0962365
MsgID.GLOBAL_POSITION,0.0000000,-122.3974484,37.7924816,4.8360000
MsgID.LOCAL_VELOCITY,0.0000000,1.3900000,1.4500000,0.1500000
MsgID.LOCAL_POSITION,43.6270000,0.1582019,0.4578183,-4.8357434
MsgID.LOCAL_VELOCITY,43.6270000,1.4515829,1.5117297,0.1514133
MsgID.GLOBAL_POSITION,0.0000000,-122.3974412,37.7924860,4.8360000
MsgID.LOCAL_VELOCITY,0.0000000,2.2000000,2.3000000,0.1100000
MsgID.LOCAL_POSITION,43.8770000,0.6671761,1.1373296,-4.8369575
MsgID.LOCAL_VELOCITY,43.8770000,2.2653074,2.3681171,0.1088772
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974325,37.7924913,4.8480000
MsgID.LOCAL_VELOCITY,0.0000000,2.9700000,3.0900000,0.0500000
MsgID.LOCAL_POSITION,44.1270000,1.2443027,1.8962865,-4.8497319
MsgID.LOCAL_VELOCITY,44.1270000,3.0269356,3.1490588,0.0511240
MsgID.GLOBAL_POSITION,0.0000000,-122.3974230,37.7924984,4.8550000
MsgID.LOCAL_VELOCITY,0.0000000,3.6700000,3.7800000,0.1400000
MsgID.LOCAL_POSITION,44.3770000,2.0690017,2.7490067,-4.8553147
MsgID.LOCAL_VELOCITY,44.3770000,3.7206964,3.8310807,0.1487602
MsgID.GLOBAL_POSITION,0.0000000,-122.3974137,37.7925094,4.8550000
MsgID.LOCAL_VELOCITY,0.0000000,4.3700000,4.4600000,0.1100000
MsgID.LOCAL_POSITION,44.6270000,3.2940345,3.5734117,-4.8554249
MsgID.LOCAL_VELOCITY,44.6270000,4.4099078,4.5036302,0.1197229
MsgID.GLOBAL_POSITION,0.0000000,-122.3974013,37.7925204,4.8590000
MsgID.LOCAL_VELOCITY,0.0000000,5.0200000,5.1100000,0.0500000
MsgID.LOCAL_POSITION,44.8780000,4.5546670,4.7301216,-4.8600097
MsgID.LOCAL_VELOCITY,44.8780000,5.0765553,5.1667285,0.0783665
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3973859,37.7925321,4.8580000
MsgID.LOCAL_VELOCITY,0.0000000,5.5900000,5.6800000,0.1200000
MsgID.LOCAL_POSITION,45.1280000,5.8288641,6.0841455,-4.8581619
MsgID.LOCAL_VELOCITY,45.1280000,5.6327167,5.7112284,0.1299586
MsgID.GLOBAL_POSITION,0.0000000,-122.3973679,37.7925439,4.8580000
MsgID.LOCAL_VELOCITY,0.0000000,6.0400000,6.0600000,0.0500000
MsgID.LOCAL_POSITION,45.3780000,7.1698446,7.7134013,-4.8594174
MsgID.LOCAL_VELOCITY,45.3780000,6.0683141,6.0803752,0.0354599
MsgID.GLOBAL_POSITION,0.0000000,-122.3973510,37.7925580,4.8600000
MsgID.LOCAL_VELOCITY,0.0000000,6.1900000,6.1600000,0.0700000
MsgID.LOCAL_POSITION,45.6280000,8.7330399,9.1906719,-4.8596401
MsgID.LOCAL_VELOCITY,45.6280000,6.1993804,6.1693568,0.0795253
MsgID.GLOBAL_POSITION,0.0000000,-122.3973328,37.7925720,4.8600000
MsgID.LOCAL_VELOCITY,0.0000000,6.2600000,6.2100000,0.0000000
MsgID.LOCAL_POSITION,45.8780000,10.3088694,10.8509502,-4.8604789
MsgID.LOCAL_VELOCITY,45.8780000,6.2726107,6.2179956,0.0052761
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3973155,37.7925847,4.8480000
MsgID.LOCAL_VELOCITY,0.0000000,6.3000000,6.2200000,0.0100000
MsgID.LOCAL_POSITION,46.1280000,11.6948977,12.3442020,-4.8473577
MsgID.LOCAL_VELOCITY,46.1280000,6.3068624,6.2239695,-0.0015628
MsgID.GLOBAL_POSITION,0.0000000,-122.3972981,37.7926000,4.8450000
MsgID.LOCAL_VELOCITY,0.0000000,6.3500000,6.2300000,-0.1000000
MsgID.LOCAL_POSITION,46.3780000,13.4404802,13.9274225,-4.8454862
MsgID.LOCAL_VELOCITY,46.3780000,6.3569031,6.2346354,-0.1325703
MsgID.GLOBAL_POSITION,0.0000000,-122.3972805,37.7926157,4.8570000
MsgID.LOCAL_VELOCITY,0.0000000,6.3500000,6.2200000,-0.1500000
MsgID.LOCAL_POSITION,46.6280000,15.1453838,15.4614754,-4.8572831
MsgID.LOCAL_VELOCITY,46.6280000,6.3576975,6.2291369,-0.1566021
MsgID.GLOBAL_POSITION,0.0000000,-122.3972630,37.7926297,4.8520000
MsgID.LOCAL_VELOCITY,0.0000000,6.3200000,6.2200000,-0.1200000
MsgID.LOCAL_POSITION,46.8780000,16.7204285,17.0621185,-4.8519106
MsgID.LOCAL_VELOCITY,46.8780000,6.3310971,6.2327123,-0.1548540
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3972455,37.7926421,4.8500000
MsgID.LOCAL_VELOCITY,0.0000000,6.3300000,6.2400000,-0.2300000
MsgID.LOCAL_POSITION,47.1290000,18.0622082,18.5683613,-4.8510933
MsgID.LOCAL_VELOCITY,47.1290000,6.3394070,6.2493968,-0.2477608
MsgID.GLOBAL_POSITION,0.0000000,-122.3972282,37.7926569,4.8650000
MsgID.LOCAL_VELOCITY,0.0000000,6.3400000,6.2200000,-0.1900000
MsgID.LOCAL_POSITION,47.3790000,19.7515717,20.1355743,-4.8656507
MsgID.LOCAL_VELOCITY,47.3790000,6.3439345,6.2289701,-0.2060348
MsgID.GLOBAL_POSITION,0.0000000,-122.3972088,37.7926718,4.8700000
MsgID.LOCAL_VELOCITY,0.0000000,6.3300000,6.2000000,-0.1300000
MsgID.LOCAL_POSITION,47.6290000,21.3655415,21.8368931,-4.8704863
MsgID.LOCAL_VELOCITY,47.6290000,6.3396530,6.2091541,-0.1346788
MsgID.GLOBAL_POSITION,0.0000000,-122.3971920,37.7926859,4.8730000
MsgID.LOCAL_VELOCITY,0.0000000,6.3600000,6.2100000,-0.1800000
MsgID.LOCAL_POSITION,47.8790000,22.9661999,23.3482227,-4.8757062
MsgID.LOCAL_VELOCITY,47.8790000,6.3607831,6.2104197,-0.1767578
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3971748,37.7926995,4.8950000
MsgID.LOCAL_VELOCITY,0.0000000,6.3500000,6.1900000,-0.0700000
MsgID.LOCAL_POSITION,48.1290000,24.4472389,24.8592834,-4.8971243
MsgID.LOCAL_VELOCITY,48.1290000,6.3507690,6.1917295,-0.0645491
MsgID.GLOBAL_POSITION,0.0000000,-122.3971566,37.7927141,4.9050000
MsgID.LOCAL_VELOCITY,0.0000000,6.3400000,6.1700000,0.0300000
MsgID.LOCAL_POSITION,48.3790000,26.1197071,26.5112343,-4.9062257
MsgID.LOCAL_VELOCITY,48.3790000,6.3465238,6.1783514,0.0297072
MsgID.GLOBAL_POSITION,0.0000000,-122.3971395,37.7927303,4.9080000
MsgID.LOCAL_VELOCITY,0.0000000,6.3400000,6.1600000,0.1700000
MsgID.LOCAL_POSITION,48.6290000,27.8487186,27.9554672,-4.9075727
MsgID.LOCAL_VELOCITY,48.6290000,6.3408065,6.1611066,0.1796958
MsgID.GLOBAL_POSITION,0.0000000,-122.3971238,37.7927431,4.9010000
MsgID.LOCAL_VELOCITY,0.0000000,6.3400000,6.2100000,0.0800000
MsgID.LOCAL_POSITION,48.8790000,29.3395576,29.4399376,-4.9030414
MsgID.LOCAL_VELOCITY,48.8790000,6.3393464,6.2191653,0.0998853
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3971057,37.7927582,4.9110000
MsgID.LOCAL_VELOCITY,0.0000000,6.3100000,6.2300000,0.1200000
MsgID.LOCAL_POSITION,49.1290000,30.9676609,30.9842014,-4.9118633
MsgID.LOCAL_VELOCITY,49.1290000,6.3104286,6.2382298,0.1285427
MsgID.GLOBAL_POSITION,0.0000000,-122.3970883,37.7927720,4.9050000
MsgID.LOCAL_VELOCITY,0.0000000,6.2900000,6.2500000,0.1400000
MsgID.LOCAL_POSITION,49.3790000,32.5252304,32.5865211,-4.9038868
MsgID.LOCAL_VELOCITY,49.3790000,6.2922487,6.2588820,0.1335498
MsgID.GLOBAL_POSITION,0.0000000,-122.3970705,37.7927846,4.8940000
MsgID.LOCAL_VELOCITY,0.0000000,6.3000000,6.2600000,0.0200000
MsgID.LOCAL_POSITION,49.6300000,33.9029999,34.1226730,-4.8947053
MsgID.LOCAL_VELOCITY,49.6300000,6.3145480,6.2670975,0.0140520
MsgID.GLOBAL_POSITION,0.0000000,-122.3970532,37.7928004,4.8940000
MsgID.LOCAL_VELOCITY,0.0000000,6.3500000,6.1500000,-0.0700000
MsgID.LOCAL_POSITION,49.8800000,35.7346649,35.7103882,-4.8945131
MsgID.LOCAL_VELOCITY,49.8800000,6.3377414,6.1202769,-0.0733629
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3970361,37.7928154,4.8950000
MsgID.LOCAL_VELOCITY,0.0000000,5.4900000,5.2600000,-0.1200000
MsgID.LOCAL_POSITION,50.1300000,37.3043633,37.1683693,-4.8958621
MsgID.LOCAL_VELOCITY,50.1300000,5.4012051,5.1952357,-0.1128269
MsgID.GLOBAL_POSITION,0.0000000,-122.3970224,37.7928250,4.8910000
MsgID.LOCAL_VELOCITY,0.0000000,4.0700000,4.0700000,-0.1200000
MsgID.LOCAL_POSITION,50.3800000,38.3631706,38.3833199,-4.8916044
MsgID.LOCAL_VELOCITY,50.3800000,3.9716902,3.9752967,-0.1167566
MsgID.GLOBAL_POSITION,0.0000000,-122.3970138,37.7928322,4.8990000
MsgID.LOCAL_VELOCITY,0.0000000,2.9700000,2.8500000,-0.1400000
MsgID.LOCAL_POSITION,50.6300000,39.1374741,39.1035805,-4.9001131
MsgID.LOCAL_VELOCITY,50.6300000,2.9333813,2.7719116,-0.1450338
MsgID.GLOBAL_POSITION,0.0000000,-122.3970074,37.7928386,4.9060000
MsgID.LOCAL_VELOCITY,0.0000000,2.9200000,1.5500000,-0.1100000
MsgID.LOCAL_POSITION,50.8800000,39.8673325,39.6868668,-4.9067388
MsgID.LOCAL_VELOCITY,50.8800000,2.9384630,1.4098251,-0.1297668
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3970037,37.7928450,4.9110000
MsgID.LOCAL_VELOCITY,0.0000000,2.6600000,0.2400000,-0.1300000
MsgID.LOCAL_POSITION,51.1300000,40.5689735,39.9554329,-4.9134622
MsgID.LOCAL_VELOCITY,51.1300000,2.5976305,0.1303615,-0.1420483
MsgID.GLOBAL_POSITION,0.0000000,-122.3970073,37.7928500,4.9230000
MsgID.LOCAL_VELOCITY,0.0000000,1.7100000,-0.7300000,-0.0400000
MsgID.LOCAL_POSITION,51.3800000,41.1002502,39.6055946,-4.9237504
MsgID.LOCAL_VELOCITY,51.3800000,1.6161803,-0.7899926,-0.0207525
MsgID.GLOBAL_POSITION,0.0000000,-122.3970085,37.7928516,4.9280000
MsgID.LOCAL_VELOCITY,0.0000000,0.6600000,-1.0200000,-0.0100000
MsgID.LOCAL_POSITION,51.6310000,41.2490425,39.5323715,-4.9289541
MsgID.LOCAL_VELOCITY,51.6310000,0.6145815,-1.0201347,0.0035621
MsgID.GLOBAL_POSITION,0.0000000,-122.3970104,37.7928532,4.9300000
MsgID.LOCAL_VELOCITY,0.0000000,0.0300000,-0.9800000,0.0000000
MsgID.LOCAL_POSITION,51.8810000,41.4430809,39.3311539,-4.9313970
MsgID.LOCAL_VELOCITY,51.8810000,-0.0071657,-0.9762900,0.0035100
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3970140,37.7928545,4.9410000
MsgID.LOCAL_VELOCITY,0.0000000,0.1400000,-0.5900000,0.0200000
MsgID.LOCAL_POSITION,52.1310000,41.5663834,39.0474052,-4.9419589
MsgID.LOCAL_VELOCITY,52.1310000,0.2096089,-0.5487006,0.0240657
MsgID.GLOBAL_POSITION,0.0000000,-122.3970128,37.7928550,4.9370000
MsgID.LOCAL_VELOCITY,0.0000000,1.2900000,0.1300000,0.0900000
MsgID.LOCAL_POSITION,52.3810000,41.6473885,39.1668434,-4.9371133
MsgID.LOCAL_VELOCITY,52.3810000,1.4106888,0.2113750,0.0912059
MsgID.GLOBAL_POSITION,0.0000000,-122.3970119,37.7928592,4.9450000
MsgID.LOCAL_VELOCITY,0.0000000,2.3500000,0.9000000,0.0000000
MsgID.LOCAL_POSITION,52.6360000,42.1385994,39.2389145,-4.9467945
MsgID.LOCAL_VELOCITY,52.6360000,2.4262180,0.9644406,0.0224979
MsgID.GLOBAL_POSITION,0.0000000,-122.3970087,37.7928656,4.9450000
MsgID.LOCAL_VELOCITY,0.0000000,3.1400000,1.6100000,0.0800000
MsgID.LOCAL_POSITION,52.8860000,42.9052162,39.5689468,-4.9446154
MsgID.LOCAL_VELOCITY,52.8860000,3.2431722,1.7185686,0.0862045
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3970037,37.7928733,4.9440000
MsgID.LOCAL_VELOCITY,0.0000000,3.5900000,2.1600000,0.0500000
MsgID.LOCAL_POSITION,53.1360000,43.7435341,40.0023842,-4.9437380
MsgID.LOCAL_VELOCITY,53.1360000,3.5800104,2.1718664,0.0544473
MsgID.GLOBAL_POSITION,0.0000000,-122.3969982,37.7928810,4.9390000
MsgID.LOCAL_VELOCITY,0.0000000,3.0000000,2.0100000,0.0500000
MsgID.LOCAL_POSITION,53.3860000,44.5976868,40.5114479,-4.9387336
MsgID.LOCAL_VELOCITY,53.3860000,2.8721437,1.9647502,0.0648006
MsgID.GLOBAL_POSITION,0.0000000,-122.3969921,37.7928862,4.9350000
MsgID.LOCAL_VELOCITY,0.0000000,2.0500000,1.6500000,0.0500000
MsgID.LOCAL_POSITION,53.6360000,45.1217880,41.0321732,-4.9351149
MsgID.LOCAL_VELOCITY,53.6360000,2.0598285,1.6559449,0.0598530
MsgID.GLOBAL_POSITION,0.0000000,-122.3969875,37.7928914,4.9340000
MsgID.LOCAL_VELOCITY,0.0000000,2.7300000,1.6700000,-0.0100000
MsgID.LOCAL_POSITION,53.8860000,45.7679367,41.4217873,-4.9360919
MsgID.LOCAL_VELOCITY,53.8860000,2.8176672,1.6469988,-0.0205085
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3969855,37.7928991,4.9470000
MsgID.LOCAL_VELOCITY,0.0000000,2.7500000,1.3800000,0.0700000
MsgID.LOCAL_POSITION,54.1380000,46.5815620,41.6137886,-4.9463787
MsgID.LOCAL_VELOCITY,54.1380000,2.6828165,1.3551142,0.0708978
MsgID.GLOBAL_POSITION,0.0000000,-122.3969807,37.7929027,4.9390000
MsgID.LOCAL_VELOCITY,0.0000000,1.6500000,0.9500000,0.0400000
MsgID.LOCAL_POSITION,54.3880000,46.9413834,42.0440483,-4.9403605
MsgID.LOCAL_VELOCITY,54.3880000,1.4695494,0.8630015,0.0130982
MsgID.GLOBAL_POSITION,0.0000000,-122.3969801,37.7929043,4.9490000
MsgID.LOCAL_VELOCITY,0.0000000,0.5800000,0.4000000,-0.0300000
MsgID.LOCAL_POSITION,54.6380000,47.1238480,42.0505905,-4.9507504
MsgID.LOCAL_VELOCITY,54.6380000,0.5372254,0.3804081,-0.0093039
MsgID.GLOBAL_POSITION,0.0000000,-122.3969798,37.7929062,4.9470000
MsgID.LOCAL_VELOCITY,0.0000000,0.2600000,0.1800000,0.0600000
MsgID.LOCAL_POSITION,54.8880000,47.3076706,42.1087227,-4.9462805
MsgID.LOCAL_VELOCITY,54.8880000,0.2456872,0.1633537,0.0459645
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3969771,37.7929055,4.9390000
MsgID.LOCAL_VELOCITY,0.0000000,0.3100000,0.1700000,0.0200000
MsgID.LOCAL_POSITION,55.1430000,47.2385406,42.3424149,-4.9382100
MsgID.LOCAL_VELOCITY,55.1430000,0.4125876,0.2209287,0.0282254
MsgID.GLOBAL_POSITION,0.0000000,-122.3969766,37.7929082,4.9330000
MsgID.LOCAL_VELOCITY,0.0000000,1.4900000,0.5700000,0.0000000
MsgID.LOCAL_POSITION,55.3940000,47.5964012,42.3578606,-4.9347739
MsgID.LOCAL_VELOCITY,55.3940000,1.7028253,0.6349683,-0.0489623
MsgID.GLOBAL_POSITION,0.0000000,-122.3969764,37.7929130,4.9480000
MsgID.LOCAL_VELOCITY,0.0000000,2.7700000,1.0300000,-0.0500000
MsgID.LOCAL_POSITION,55.6440000,48.1376343,42.4165192,-4.9503579
MsgID.LOCAL_VELOCITY,55.6440000,2.8885756,1.0829684,-0.0308227
MsgID.GLOBAL_POSITION,0.0000000,-122.3969723,37.7929201,4.9520000
MsgID.LOCAL_VELOCITY,0.0000000,3.7100000,1.4600000,0.0000000
MsgID.LOCAL_POSITION,55.8940000,48.9906082,42.8006134,-4.9521847
MsgID.LOCAL_VELOCITY,55.8940000,3.8397570,1.5270662,0.0008638
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3969676,37.7929303,4.9540000
MsgID.LOCAL_VELOCITY,0.0000000,4.5300000,1.8000000,0.0100000
MsgID.LOCAL_POSITION,56.1460000,50.1440697,43.2460022,-4.9538307
MsgID.LOCAL_VELOCITY,56.1460000,4.5702267,1.8119240,0.0341021
MsgID.GLOBAL_POSITION,0.0000000,-122.3969605,37.7929399,4.9400000
MsgID.LOCAL_VELOCITY,0.0000000,4.1700000,1.6300000,0.0700000
MsgID.LOCAL_POSITION,56.3960000,51.1738167,43.8865509,-4.9383354
MsgID.LOCAL_VELOCITY,56.3960000,4.0059104,1.5588911,0.0329018
MsgID.GLOBAL_POSITION,0.0000000,-122.3969564,37.7929470,4.9500000
MsgID.LOCAL_VELOCITY,0.0000000,3.0400000,1.2200000,-0.1000000
MsgID.LOCAL_POSITION,56.6460000,51.9625168,44.1888161,-4.9546056
MsgID.LOCAL_VELOCITY,56.6460000,3.0613537,1.2652169,-0.0827027
MsgID.GLOBAL_POSITION,0.0000000,-122.3969535,37.7929560,4.9600000
MsgID.LOCAL_VELOCITY,0.0000000,3.8900000,1.6300000,0.0000000
MsgID.LOCAL_POSITION,56.8960000,53.0139465,44.4809723,-4.9603653
MsgID.LOCAL_VELOCITY,56.8960000,4.0730257,1.7049347,0.0082185
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3969480,37.7929667,4.9640000
MsgID.LOCAL_VELOCITY,0.0000000,5.0000000,2.1400000,-0.0100000
MsgID.LOCAL_POSITION,57.1460000,54.1775360,44.9893684,-4.9647560
MsgID.LOCAL_VELOCITY,57.1460000,5.1114149,2.2057848,0.0033275
MsgID.GLOBAL_POSITION,0.0000000,-122.3969410,37.7929778,4.9580000
MsgID.LOCAL_VELOCITY,0.0000000,5.7300000,2.5700000,0.0900000
MsgID.LOCAL_POSITION,57.3960000,55.4883766,45.6218758,-4.9569540
MsgID.LOCAL_VELOCITY,57.3960000,5.8524914,2.6341465,0.0872902
MsgID.GLOBAL_POSITION,0.0000000,-122.3969333,37.7929935,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,6.5900000,3.0200000,0.0200000
MsgID.LOCAL_POSITION,57.6470000,57.2509460,46.3337059,-4.9592714
MsgID.LOCAL_VELOCITY,57.6470000,6.7007670,3.0792301,0.0200149
MsgID.GLOBAL_POSITION,0.0000000,-122.3969232,37.7930085,4.9660000
MsgID.LOCAL_VELOCITY,0.0000000,7.2900000,3.3700000,0.0800000
MsgID.LOCAL_POSITION,57.8970000,58.9099541,47.2315826,-4.9670525
MsgID.LOCAL_VELOCITY,57.8970000,7.3855305,3.4167061,0.0763790
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3969146,37.7930251,4.9720000
MsgID.LOCAL_VELOCITY,0.0000000,7.7700000,3.5800000,0.1000000
MsgID.LOCAL_POSITION,58.1470000,60.7700233,47.9730492,-4.9732685
MsgID.LOCAL_VELOCITY,58.1470000,7.8117514,3.6030874,0.0879234
MsgID.GLOBAL_POSITION,0.0000000,-122.3969062,37.7930422,4.9690000
MsgID.LOCAL_VELOCITY,0.0000000,7.9300000,3.6600000,0.1000000
MsgID.LOCAL_POSITION,58.3970000,62.6972504,48.7547340,-4.9697261
MsgID.LOCAL_VELOCITY,58.3970000,7.9450331,3.6709900,0.1002893
MsgID.GLOBAL_POSITION,0.0000000,-122.3968944,37.7930592,4.9650000
MsgID.LOCAL_VELOCITY,0.0000000,8.0000000,3.7000000,0.0800000
MsgID.LOCAL_POSITION,58.6470000,64.5730362,49.8471375,-4.9657865
MsgID.LOCAL_VELOCITY,58.6470000,8.0183458,3.7051573,0.0592280
MsgID.GLOBAL_POSITION,0.0000000,-122.3968823,37.7930770,4.9640000
MsgID.LOCAL_VELOCITY,0.0000000,8.0300000,3.7000000,0.0800000
MsgID.LOCAL_POSITION,58.8970000,66.5905380,50.8684921,-4.9624248
MsgID.LOCAL_VELOCITY,58.8970000,8.0456820,3.7048965,0.0707596
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3968731,37.7930965,4.9490000
MsgID.LOCAL_VELOCITY,0.0000000,8.0700000,3.7000000,0.0000000
MsgID.LOCAL_POSITION,59.1470000,68.7123260,51.6838188,-4.9482994
MsgID.LOCAL_VELOCITY,59.1470000,8.0738058,3.7081931,-0.0003965
MsgID.GLOBAL_POSITION,0.0000000,-122.3968630,37.7931143,4.9440000
MsgID.LOCAL_VELOCITY,0.0000000,8.0900000,3.7200000,-0.1200000
MsgID.LOCAL_POSITION,59.3970000,70.7185974,52.6015739,-4.9448805
MsgID.LOCAL_VELOCITY,59.3970000,8.1002007,3.7228703,-0.1361031
MsgID.GLOBAL_POSITION,0.0000000,-122.3968526,37.7931320,4.9420000
MsgID.LOCAL_VELOCITY,0.0000000,8.0800000,3.7200000,-0.1100000
MsgID.LOCAL_POSITION,59.6470000,72.7346649,53.5565414,-4.9402890
MsgID.LOCAL_VELOCITY,59.6470000,8.0838909,3.7199972,-0.1182491
MsgID.GLOBAL_POSITION,0.0000000,-122.3968420,37.7931492,4.9410000
